iter	MAE
4793	932331.3946
4794	932314.0297
4795	932286.6614
4796	932230.9549
4797	932218.4018
4798	932199.165
4799	932161.7382
4800	932150.3522
4801	932071.9123
4802	932050.7524
4803	931978.2141
4804	931923.123
4805	931891.1039
4806	931858.4112
4807	931812.9825
4808	931765.22
4809	931754.7248
4810	931690.0094
4811	931657.4729
4812	931633.6929
4813	931550.8566
4814	931519.8846
4815	931481.965
4816	931342.3019
4817	931301.857
4818	931236.3038
4819	931189.8153
4820	931155.7284
4821	931031.0122
4822	931011.3686
4823	931007.3703
4824	930976.5443
4825	930961.4629
4826	930924.4356
4827	930884.5095
4828	930873.5367
4829	930850.8893
4830	930821.7438
4831	930787.6057
4832	930714.0704
4833	930686.6455
4834	930660.6688
4835	930644.7617
4836	930596.6839
4837	930550.0472
4838	930543.2546
4839	930503.8979
4840	930492.3589
4841	930308.1584
4842	930246.0873
4843	930090.1989
4844	930076.9273
4845	930011.4282
4846	929944.1017
4847	929932.7286
4848	929908.4521
4849	929890.551
4850	929870.6962
4851	929817.3146
4852	929762.5066
4853	929721.1644
4854	929666.0632
4855	929661.5763
4856	929645.2266
4857	929595.6391
4858	929563.4613
4859	929543.908
4860	929514.4106
4861	929488.7341
4862	929414.6166
4863	929381.838
4864	929359.7989
4865	929149.8636
4866	929119.5774
4867	929089.3742
4868	929056.8937
4869	928848.9769
4870	928830.6531
4871	928766.4928
4872	928686.7132
4873	928593.8251
4874	928479.5466
4875	928414.654
4876	928327.6001
4877	928310.1112
4878	928303.0513
4879	928285.1627
4880	928206.606
4881	928163.1449
4882	928026.1234
4883	927939.3429
4884	927886.7995
4885	927818.4757
4886	927738.5054
4887	927694.478
4888	927653.5958
4889	927609.4502
4890	927581.6855
4891	927556.8325
4892	927535.3584
4893	927505.8127
4894	927407.0693
4895	927337.8319
4896	927323.8323
4897	927307.5213
4898	927268.6555
4899	927248.8525
4900	927225.9422
4901	927137.6948
4902	927102.4232
4903	927099.6407
4904	927049.0474
4905	927011.577
4906	926980.4887
4907	926950.4366
4908	926889.9737
4909	926870.5868
4910	926852.7149
4911	926815.0108
4912	926784.8724
4913	926769.3831
4914	926745.9666
4915	926726.6086
4916	926691.4357
4917	926644.2983
4918	926604.2543
4919	926564.6508
4920	926525.317
4921	926495.1338
4922	926467.4966
4923	926450.245
4924	926421.9294
4925	926398.6153
4926	926375.0186
4927	926328.1299
4928	926298.2694
4929	926287.3737
4930	926181.0988
4931	926110.6627
4932	926063.6294
4933	925986.8011
4934	925955.7546
4935	925925.8073
4936	925833.1626
4937	925793.449
4938	925743.4413
4939	925687.9207
4940	925647.3954
4941	925526.2412
4942	925498.8077
4943	925429.2473
4944	925401.3181
4945	925359.9951
4946	925316.9108
4947	925239.3977
4948	925212.485
4949	925188.0383
4950	925152.1253
4951	925128.1525
4952	925086.1602
4953	925052.7189
4954	925017.3127
4955	924977.0149
4956	924952.3727
4957	924938.5934
4958	924925.3262
4959	924885.8016
4960	924827.8637
4961	924810.8815
4962	924798.8085
4963	924734.2771
4964	924653.0478
4965	924578.9329
4966	924571.2369
4967	924553.6672
4968	924480.3323
4969	924443.3169
4970	924400.0362
4971	924375.4942
4972	924366.888
4973	924362.5255
4974	924359.3693
4975	924308.6204
4976	924280.2034
4977	924260.0203
4978	924230.1324
4979	924209.9815
4980	924184.1971
4981	924165.7325
4982	924141.2303
4983	924120.9731
4984	924103.3353
4985	924074.171
4986	924058.8593
4987	924049.1644
4988	924028.0863
4989	923987.1455
4990	923965.2057
4991	923923.9081
4992	923922.7354
4993	923828.3163
4994	923806.0999
4995	923766.3121
4996	923755.526
4997	923743.9127
4998	923700.9329
4999	923650.9518
